PMID,chromatography,class,food_term_count,gen_term_count,sci_term_count,spectrometry,spectrophotometry,chem_ent_ratio,chem_term_count,bigram_score
19170155,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.11764705882352941,8,0.0
19159814,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.15384615384615385,8,0.0
19139589,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.14285714285714285,5,0.0
19052349,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.04,2,0.0
18997429,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2727272727272727,12,0.0
18952220,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.15384615384615385,8,0.0
18633206,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.07692307692307693,4,0.0
18624452,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.21,21,0.0
18616471,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13924050632911392,11,0.0
18585988,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.26,13,0.0
18565914,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.11702127659574468,11,0.0
18494496,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.3125,15,0.0
18388403,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.40625,13,0.0
18348048,1.0,0.0,9.0,9.0,0.0,1.0,0.0,0.05714285714285714,4,0.0
18320173,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.1276595744680851,12,0.0
18269349,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.08695652173913043,4,0.0
18221910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,4,0.0
18207414,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.09259259259259259,5,0.0
18038130,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13725490196078433,7,0.0
17951430,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.18571428571428572,13,0.0
17916975,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.22448979591836735,11,0.0
17874834,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.13513513513513514,5,0.0
17855182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14,7,0.0
17763522,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.10810810810810811,4,0.0
17715891,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.125,4,0.0
17628043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07042253521126761,5,0.0
17567142,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.30434782608695654,21,0.0
19071484,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0875,7,0.0
19071460,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.1566265060240964,13,0.0
17269787,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0847457627118644,5,0.0
17266328,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.3880597014925373,26,0.0
17177506,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05128205128205128,4,0.0
17039401,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.18421052631578946,7,0.0
16999975,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.14285714285714285,5,0.0
16835880,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0125,1,0.0
16804741,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.17543859649122806,10,0.0
16787038,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.14285714285714285,9,0.0
16786497,1.0,1.0,12.0,0.0,0.0,1.0,0.0,0.18518518518518517,10,0.0
16770577,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.2988505747126437,26,0.0
16529758,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.33962264150943394,18,0.0
16506797,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.16666666666666666,7,0.0
16484583,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.30357142857142855,17,0.0
16484558,1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.2375,19,0.0
16484551,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.22,11,0.0
16435092,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.16091954022988506,14,0.0
16413559,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.323943661971831,23,0.0
16344271,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.11475409836065574,7,0.0
16337756,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2916666666666667,7,0.0
16277408,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.358974358974359,14,0.0
16233877,0.0,0.0,7.0,0.0,4.0,1.0,0.0,0.2,8,0.0
16219763,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.275,22,0.0
15949130,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.3559322033898305,21,0.0
15913300,1.0,1.0,6.0,0.0,2.0,1.0,0.0,0.12149532710280374,13,0.0
15884836,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0,0.0
15841402,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.10204081632653061,5,0.0
15833378,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1728395061728395,14,0.0
15790108,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18,9,0.0
15686419,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.10869565217391304,5,0.0
15629528,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.10204081632653061,5,0.0
15612762,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.25806451612903225,16,0.0
15373848,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.15789473684210525,9,0.0
15315393,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.36,18,0.0
15289986,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.2962962962962963,16,0.0
15265743,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.21739130434782608,10,0.0
15161196,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.057692307692307696,3,0.0
15139418,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.09090909090909091,4,0.0
15137816,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.05128205128205128,2,0.0
15065784,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.23333333333333334,14,0.0
15028723,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.028985507246376812,2,0.0
15003558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10810810810810811,4,0.0
14969516,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.28205128205128205,22,0.0
14763870,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.078125,5,0.0
14713923,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.16666666666666666,1,0.0
14667466,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2777777777777778,20,0.0
14640577,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.17307692307692307,9,0.0
14633659,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11224489795918367,11,0.0
14586535,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.25,9,0.0
12923610,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.2,11,0.0
12891227,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.16666666666666666,10,0.0
12840173,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.08695652173913043,6,0.0
12804663,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.15555555555555556,7,0.0
12703902,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.20754716981132076,11,0.0
12642382,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,27,0.0
12595006,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.15384615384615385,10,0.0
12593760,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19672131147540983,12,0.0
12467456,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.075,6,0.0
12137782,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.3389830508474576,20,0.0
12005268,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.14705882352941177,5,0.0
11985847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,5,0.0
11982398,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.10638297872340426,5,0.0
11911208,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.08,2,0.0
11911198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,3,0.0
11902974,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.09523809523809523,4,0.0
11860155,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.08571428571428572,3,0.0
11853480,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.13636363636363635,6,0.0
11767087,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.1875,3,0.0
11520428,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.09836065573770492,6,0.0
11410016,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.359375,23,0.0
11401577,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05128205128205128,4,0.0
11238799,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.2826086956521739,13,0.0
11238798,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.3142857142857143,11,0.0
11238797,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.13157894736842105,5,0.0
11118647,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20833333333333334,15,0.0
22062166,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.07017543859649122,4,0.0
10934793,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15384615384615385,2,0.0
10890508,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.061224489795918366,6,0.0
10888499,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.15,12,0.0
10720787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15789473684210525,3,0.0
10552426,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.109375,7,0.0
10588342,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.2653061224489796,13,0.0
10564015,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.12195121951219512,5,0.0
10497175,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.1728395061728395,14,0.0
10234471,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3090909090909091,17,0.0
10227149,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.15555555555555556,7,0.0
9882409,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.22857142857142856,8,0.0
9818412,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.13043478260869565,6,0.0
9799098,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.1282051282051282,10,0.0
9770309,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.34615384615384615,9,0.0
9747536,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.1794871794871795,7,0.0
9648236,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2647058823529412,9,0.0
9580446,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.09523809523809523,4,0.0
9488677,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.04878048780487805,4,0.0
9399673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11627906976744186,10,0.0
9177218,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0625,4,0.0
9216741,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.16279069767441862,14,0.0
9128734,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4411764705882353,15,0.0
9084912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26490066225165565,40,0.0
22060942,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.225,18,0.0
9012771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,24,0.0
8821433,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,9,0.0
7672118,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2916666666666667,7,0.0
8537101,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.08108108108108109,3,0.0
8223549,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.06349206349206349,4,0.0
1516037,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.27906976744186046,24,0.0
1394291,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.26153846153846155,17,0.0
2729582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,11,0.0
